Source Well,Destination Well,Transfer Volume
A3,S29,2.5
A3,S30,2.5
A3,S31,2.5
A3,S32,2.5
A3,S33,2.5
A3,S34,2.5
A3,S35,2.5
A3,S36,2.5
A3,S37,2.5
A3,S38,2.5
A3,S39,2.5
A3,S40,2.5
A3,S41,2.5
A3,S42,2.5
A3,S43,2.5
A3,S44,2.5
A3,S45,2.5
A3,S46,2.5
A3,S47,2.5
A3,S48,2.5
A3,S49,2.5
A3,S50,2.5
A3,S51,2.5
A3,S52,2.5
A3,S53,2.5
A3,S54,2.5
A3,S55,2.5
A3,S56,2.5
A3,S57,2.5
A3,S58,2.5
A3,S59,2.5
A3,S60,2.5
A3,S61,2.5
A3,S62,2.5
A3,S63,2.5
A3,S64,2.5
A3,S65,2.5
A3,S66,2.5
A3,S67,2.5
A3,S68,2.5
A3,S69,2.5
A3,S70,2.5
A3,S71,2.5
A3,S72,2.5
A3,S73,2.5
A3,S74,2.5
A3,S75,2.5
A3,S76,2.5
A3,S77,2.5
A3,S78,2.5
A3,S79,2.5
A3,S80,2.5
A3,S81,2.5
A3,S82,2.5
A3,S83,2.5
A3,S84,2.5
A3,S85,2.5
A3,S86,2.5
A3,S87,2.5
A3,S88,2.5
A3,S89,2.5
A2,S90,2.5
A2,S91,2.5
A3,S92,2.5
A3,S93,2.5
A2,S94,2.5
A3,S95,2.5
A3,S96,2.5
A3,T7,2.5
A3,T8,2.5
A3,T9,2.5
A3,T10,2.5
A3,T11,2.5
A3,T12,2.5
A3,T13,2.5
A3,T14,2.5
A3,T15,2.5
A3,T16,2.5
A3,T17,2.5
A3,T18,2.5
A3,T19,2.5
A1,T20,2.5
A1,T21,2.5
A1,T22,2.5
A3,T23,2.5
A3,T24,2.5
A3,T25,2.5
A1,T26,2.5
A1,T27,2.5
A3,T28,2.5
A3,T29,2.5
A3,T30,2.5
A3,T31,2.5
A3,T32,2.5
A3,T33,2.5
A3,T34,2.5
A3,T35,2.5
A3,T36,2.5
A3,T37,2.5
A3,T38,2.5
A3,T39,2.5
A3,T40,2.5
A3,T41,2.5
A3,T42,2.5
A3,T43,2.5
A3,T44,2.5
A3,T45,2.5
A3,T46,2.5
A3,T47,2.5
A3,T48,2.5
A3,T49,2.5
A3,T50,2.5
A3,T51,2.5
A3,T52,2.5
A3,T53,2.5
A3,T54,2.5
A3,T55,2.5
A3,T56,2.5
A3,T57,2.5
A3,T58,2.5
A3,T59,2.5
A3,T60,2.5
A3,T61,2.5
A3,T62,2.5
A3,T63,2.5
A3,T64,2.5
A3,T65,2.5
A3,T66,2.5
A3,T67,2.5
A3,T68,2.5
A3,T69,2.5
A3,T70,2.5
A3,T71,2.5
A3,T72,2.5
A3,T73,2.5
A3,T74,2.5
A3,T75,2.5
A3,T76,2.5
A3,T77,2.5
A3,T78,2.5
A3,T79,2.5
A3,T80,2.5
A3,T81,2.5
A3,T82,2.5
A3,T83,2.5
A3,T84,2.5
A3,T85,2.5
A3,T86,2.5
A3,T87,2.5
A3,T88,2.5
A3,T89,2.5
A3,T90,2.5
A3,T91,2.5
A3,T92,2.5
A3,T93,2.5
A3,T94,2.5
A3,T95,2.5
A3,T96,2.5
A3,U7,2.5
A3,U8,2.5
A3,U9,2.5
A1,U10,2.5
A3,U11,2.5
A3,U12,2.5
A2,U13,2.5
A3,U14,2.5
A1,U15,2.5
A1,U16,2.5
A3,U17,2.5
A3,U18,2.5
A1,U19,2.5
A1,U20,2.5
A1,U21,2.5
A1,U22,2.5
A1,U23,2.5
A3,U24,2.5
A1,U25,2.5
A1,U26,2.5
A1,U27,2.5
A1,U28,2.5
A2,U29,2.5
A3,U30,2.5
A1,U31,2.5
A1,U32,2.5
A1,U33,2.5
A3,U34,2.5
A3,U35,2.5
A3,U36,2.5
A1,U37,2.5
A1,U38,2.5
A3,U39,2.5
A2,U40,2.5
A2,U41,2.5
A3,U42,2.5
A1,U43,2.5
A1,U44,2.5
A3,U45,2.5
A3,U46,2.5
A2,U47,2.5
A1,U48,2.5
A1,U49,2.5
A3,U50,2.5
A2,U51,2.5
A2,U52,2.5
A3,U53,2.5
A1,U54,2.5
A1,U55,2.5
A3,U56,2.5
A3,U57,2.5
A2,U58,2.5
A3,U59,2.5
A1,U60,2.5
A3,U61,2.5
A3,U62,2.5
A3,U63,2.5
A2,U64,2.5
A3,U65,2.5
A1,U66,2.5
A3,U67,2.5
A3,U68,2.5
A2,U69,2.5
A3,U70,2.5
A3,U71,2.5
A1,U72,2.5
A3,U73,2.5
A2,U74,2.5
A3,U75,2.5
A3,U76,2.5
A1,U77,2.5
A3,U78,2.5
A2,U79,2.5
A3,U80,2.5
A2,U81,2.5
A3,U82,2.5
A1,U83,2.5
A3,U84,2.5
A2,U85,2.5
A2,U86,2.5
A3,U87,2.5
A1,U88,2.5
A1,U89,2.5
A3,U90,2.5
A2,U91,2.5
A3,U92,2.5
A3,U93,2.5
A1,U94,2.5
A3,U95,2.5
A2,U96,2.5
A3,V7,2.5
A3,V8,2.5
A1,V9,2.5
A1,V10,2.5
A3,V11,2.5
A2,V12,2.5
A3,V13,2.5
A1,V14,2.5
A1,V15,2.5
A1,V16,2.5
A3,V17,2.5
A3,V18,2.5
A1,V19,2.5
A1,V20,2.5
A1,V21,2.5
A1,V22,2.5
A1,V23,2.5
A2,V24,2.5
A1,V25,2.5
A1,V26,2.5
A1,V27,2.5
A1,V28,2.5
A2,V29,2.5
A3,V30,2.5
A1,V31,2.5
A1,V32,2.5
A1,V33,2.5
A3,V34,2.5
A3,V35,2.5
A3,V36,2.5
A1,V37,2.5
A1,V38,2.5
A1,V39,2.5
A2,V40,2.5
A2,V41,2.5
A3,V42,2.5
A1,V43,2.5
A1,V44,2.5
A3,V45,2.5
A2,V46,2.5
A3,V47,2.5
A1,V48,2.5
A1,V49,2.5
A3,V50,2.5
A3,V51,2.5
A3,V52,2.5
A3,V53,2.5
A1,V54,2.5
A1,V55,2.5
A3,V56,2.5
A2,V57,2.5
A2,V58,2.5
A3,V59,2.5
A1,V60,2.5
A1,V61,2.5
A2,V62,2.5
A3,V63,2.5
A3,V64,2.5
A3,V65,2.5
A1,V66,2.5
A3,V67,2.5
A2,V68,2.5
A3,V69,2.5
A2,V70,2.5
A1,V71,2.5
A1,V72,2.5
A3,V73,2.5
A2,V74,2.5
A2,V75,2.5
A3,V76,2.5
A1,V77,2.5
A1,V78,2.5
A3,V79,2.5
A3,V80,2.5
A2,V81,2.5
A3,V82,2.5
A1,V83,2.5
A3,V84,2.5
A3,V85,2.5
A2,V86,2.5
A3,V87,2.5
A1,V88,2.5
A1,V89,2.5
A3,V90,2.5
A3,V91,2.5
A3,V92,2.5
A3,V93,2.5
A1,V94,2.5
A3,V95,2.5
A2,V96,2.5
A3,W7,2.5
A3,W8,2.5
A3,W9,2.5
A3,W10,2.5
A2,W11,2.5
A3,W12,2.5
A3,W13,2.5
A3,W14,2.5
A1,W15,2.5
A3,W16,2.5
A3,W17,2.5
A3,W18,2.5
A3,W19,2.5
A1,W20,2.5
A1,W21,2.5
A1,W22,2.5
A3,W23,2.5
A2,W24,2.5
A3,W25,2.5
A1,W26,2.5
A1,W27,2.5
A3,W28,2.5
A3,W29,2.5
A3,W30,2.5
A3,W31,2.5
A1,W32,2.5
A3,W33,2.5
A3,W34,2.5
A3,W35,2.5
A2,W36,2.5
A3,W37,2.5
A1,W38,2.5
A3,W39,2.5
A3,W40,2.5
A3,W41,2.5
A3,W42,2.5
A3,W43,2.5
A3,W44,2.5
A2,W45,2.5
A3,W46,2.5
A3,W47,2.5
A3,W48,2.5
A3,W49,2.5
A2,W50,2.5
A2,W51,2.5
A2,W52,2.5
A3,W53,2.5
A3,W54,2.5
A3,W55,2.5
A2,W56,2.5
A2,W57,2.5
A3,W58,2.5
A2,W59,2.5
A3,W60,2.5
A3,W61,2.5
A2,W62,2.5
A3,W63,2.5
A2,W64,2.5
A2,W65,2.5
A3,W66,2.5
A3,W67,2.5
A2,W68,2.5
A3,W69,2.5
A3,W70,2.5
A3,W71,2.5
A3,W72,2.5
A3,W73,2.5
A2,W74,2.5
A3,W75,2.5
A2,W76,2.5
A3,W77,2.5
A3,W78,2.5
A2,W79,2.5
A2,W80,2.5
A3,W81,2.5
A3,W82,2.5
A3,W83,2.5
A2,W84,2.5
A2,W85,2.5
A3,W86,2.5
A3,W87,2.5
A3,W88,2.5
A3,W89,2.5
A3,W90,2.5
A3,W91,2.5
A3,W92,2.5
A2,W93,2.5
A3,W94,2.5
A3,W95,2.5
A3,W96,2.5
A3,X7,2.5
A3,X8,2.5
A3,X9,2.5
A3,X10,2.5
A3,X11,2.5
A3,X12,2.5
A3,X13,2.5
A3,X14,2.5
A3,X15,2.5
A3,X16,2.5
A3,X17,2.5
A3,X18,2.5
A3,X19,2.5
A3,X20,2.5
A3,X21,2.5
A3,X22,2.5
A3,X23,2.5
A3,X24,2.5
A3,X25,2.5
A3,X26,2.5
A3,X27,2.5
A3,X28,2.5
A3,X29,2.5
A3,X30,2.5
A3,X31,2.5
A3,X32,2.5
A3,X33,2.5
A3,X34,2.5
A3,X35,2.5
A3,X36,2.5
A3,X37,2.5
A3,X38,2.5
A3,X39,2.5
A3,X40,2.5
A3,X41,2.5
A3,X42,2.5
A3,X43,2.5
A3,X44,2.5
A3,X45,2.5
A3,X46,2.5
A3,X47,2.5
A3,X48,2.5
A3,X49,2.5
A3,X50,2.5
A3,X51,2.5
A3,X52,2.5
A3,X53,2.5
A3,X54,2.5
A3,X55,2.5
A3,X56,2.5
A3,X57,2.5
A3,X58,2.5
A3,X59,2.5
A3,X60,2.5
A3,X61,2.5
A3,X62,2.5
A3,X63,2.5
A3,X64,2.5
A3,X65,2.5
A3,X66,2.5
A3,X67,2.5
A3,X68,2.5
A3,X69,2.5
A3,X70,2.5
A3,X71,2.5
A3,X72,2.5
A3,X73,2.5
A3,X74,2.5
A3,X75,2.5
A3,X76,2.5
A3,X77,2.5
A3,X78,2.5
A3,X79,2.5
A3,X80,2.5
A3,X81,2.5
A3,X82,2.5
A3,X83,2.5
A3,X84,2.5
A3,X85,2.5
A3,X86,2.5
A3,X87,2.5
A3,X88,2.5
A3,X89,2.5
A3,X90,2.5
A2,X91,2.5
A3,X92,2.5
A3,X93,2.5
A2,X94,2.5
A3,X95,2.5
A2,X96,2.5
A3,Y7,2.5
A3,Y8,2.5
A3,Y9,2.5
A2,Y10,2.5
A3,Y11,2.5
A3,Y12,2.5
A3,Y13,2.5
A3,Y14,2.5
A3,Y15,2.5
A3,Y16,2.5
A2,Y17,2.5
A3,Y18,2.5
A2,Y19,2.5
A3,Y20,2.5
A3,Y21,2.5
A3,Y22,2.5
A2,Y23,2.5
A2,Y24,2.5
A3,Y25,2.5
A3,Y26,2.5
A3,Y27,2.5
A3,Y28,2.5
A3,Y29,2.5
A2,Y30,2.5
A2,Y31,2.5
A2,Y32,2.5
A2,Y33,2.5
A2,Y34,2.5
A3,Y35,2.5
A3,Y36,2.5
A2,Y37,2.5
A2,Y38,2.5
A3,Y39,2.5
A2,Y40,2.5
A3,Y41,2.5
A3,Y42,2.5
A3,Y43,2.5
A3,Y44,2.5
A3,Y45,2.5
A3,Y46,2.5
A3,Y47,2.5
A3,Y48,2.5
A2,Y49,2.5
A3,Y50,2.5
A3,Y51,2.5
A2,Y52,2.5
A3,Y53,2.5
A3,Y54,2.5
A3,Y55,2.5
A2,Y56,2.5
A3,Y57,2.5
A3,Y58,2.5
A3,Y59,2.5
A3,Y60,2.5
A3,Y61,2.5
A3,Y62,2.5
A3,Y63,2.5
A3,Y64,2.5
A2,Y65,2.5
A3,Y66,2.5
A2,Y67,2.5
A3,Y68,2.5
A2,Y69,2.5
A2,Y70,2.5
A2,Y71,2.5
A3,Y72,2.5
A3,Y73,2.5
A3,Y74,2.5
A3,Y75,2.5
A3,Y76,2.5
A3,Y77,2.5
A3,Y78,2.5
A3,Y79,2.5
A3,Y80,2.5
A3,Y81,2.5
A2,Y82,2.5
A3,Y83,2.5
A2,Y84,2.5
A3,Y85,2.5
A3,Y86,2.5
A2,Y87,2.5
A3,Y88,2.5
A3,Y89,2.5
A3,Y90,2.5
A2,Y91,2.5
A3,Y92,2.5
A2,Y93,2.5
A2,Y94,2.5
A3,Y95,2.5
A3,Y96,2.5
A3,Z7,2.5
A3,Z8,2.5
A3,Z9,2.5
A3,Z10,2.5
A3,Z11,2.5
A3,Z12,2.5
A3,Z13,2.5
A1,Z14,2.5
A1,Z15,2.5
A1,Z16,2.5
A3,Z17,2.5
A2,Z18,2.5
A3,Z19,2.5
A1,Z20,2.5
A1,Z21,2.5
A1,Z22,2.5
A3,Z23,2.5
A3,Z24,2.5
A3,Z25,2.5
A1,Z26,2.5
A1,Z27,2.5
A3,Z28,2.5
A2,Z29,2.5
A3,Z30,2.5
A3,Z31,2.5
A1,Z32,2.5
A3,Z33,2.5
A3,Z34,2.5
A3,Z35,2.5
A3,Z36,2.5
A3,Z37,2.5
A3,Z38,2.5
A3,Z39,2.5
A3,Z40,2.5
A3,Z41,2.5
A3,Z42,2.5
A3,Z43,2.5
A3,Z44,2.5
A3,Z45,2.5
A3,Z46,2.5
A3,Z47,2.5
A3,Z48,2.5
A1,Z49,2.5
A3,Z50,2.5
A2,Z51,2.5
A3,Z52,2.5
A2,Z53,2.5
A3,Z54,2.5
A3,Z55,2.5
A2,Z56,2.5
A3,Z57,2.5
A3,Z58,2.5
A3,Z59,2.5
A3,Z60,2.5
A3,Z61,2.5
A3,Z62,2.5
A3,Z63,2.5
A3,Z64,2.5
A3,Z65,2.5
A3,Z66,2.5
A3,Z67,2.5
A2,Z68,2.5
A3,Z69,2.5
A3,Z70,2.5
A3,Z71,2.5
A3,Z72,2.5
A3,Z73,2.5
A3,Z74,2.5
A3,Z75,2.5
A3,Z76,2.5
A3,Z77,2.5
A3,Z78,2.5
A3,Z79,2.5
A3,Z80,2.5
A2,Z81,2.5
A3,Z82,2.5
A3,Z83,2.5
A3,Z84,2.5
A3,Z85,2.5
A2,Z86,2.5
A3,Z87,2.5
A3,Z88,2.5
A3,Z89,2.5
A3,Z90,2.5
A2,Z91,2.5
A3,Z92,2.5
A3,Z93,2.5
A3,Z94,2.5
A3,Z95,2.5
A3,Z96,2.5
A3,AA7,2.5
A3,AA8,2.5
A1,AA9,2.5
A1,AA10,2.5
A3,AA11,2.5
A3,AA12,2.5
A3,AA13,2.5
A1,AA14,2.5
A1,AA15,2.5
A1,AA16,2.5
A3,AA17,2.5
A2,AA18,2.5
A1,AA19,2.5
A1,AA20,2.5
A1,AA21,2.5
A1,AA22,2.5
A1,AA23,2.5
A2,AA24,2.5
A1,AA25,2.5
A1,AA26,2.5
A1,AA27,2.5
A1,AA28,2.5
A3,AA29,2.5
A2,AA30,2.5
A1,AA31,2.5
A1,AA32,2.5
A1,AA33,2.5
A3,AA34,2.5
A3,AA35,2.5
A2,AA36,2.5
A1,AA37,2.5
A1,AA38,2.5
A1,AA39,2.5
A2,AA40,2.5
A3,AA41,2.5
A3,AA42,2.5
A1,AA43,2.5
A1,AA44,2.5
A3,AA45,2.5
A3,AA46,2.5
A3,AA47,2.5
A1,AA48,2.5
A1,AA49,2.5
A1,AA50,2.5
A2,AA51,2.5
A3,AA52,2.5
A3,AA53,2.5
A1,AA54,2.5
A1,AA55,2.5
A3,AA56,2.5
A3,AA57,2.5
A3,AA58,2.5
A3,AA59,2.5
A1,AA60,2.5
A1,AA61,2.5
A3,AA62,2.5
A3,AA63,2.5
A3,AA64,2.5
A3,AA65,2.5
A1,AA66,2.5
A1,AA67,2.5
A2,AA68,2.5
A3,AA69,2.5
A2,AA70,2.5
A1,AA71,2.5
A1,AA72,2.5
A3,AA73,2.5
A3,AA74,2.5
A3,AA75,2.5
A3,AA76,2.5
A1,AA77,2.5
A1,AA78,2.5
A3,AA79,2.5
A3,AA80,2.5
A2,AA81,2.5
A3,AA82,2.5
A1,AA83,2.5
A3,AA84,2.5
A2,AA85,2.5
A2,AA86,2.5
A3,AA87,2.5
A1,AA88,2.5
A1,AA89,2.5
A3,AA90,2.5
A2,AA91,2.5
A3,AA92,2.5
A1,AA93,2.5
A1,AA94,2.5
A3,AA95,2.5
A2,AA96,2.5
A3,AB7,2.5
A3,AB8,2.5
A1,AB9,2.5
A1,AB10,2.5
A3,AB11,2.5
A3,AB12,2.5
A3,AB13,2.5
A1,AB14,2.5
A1,AB15,2.5
A1,AB16,2.5
A3,AB17,2.5
A2,AB18,2.5
A1,AB19,2.5
A1,AB20,2.5
A1,AB21,2.5
A1,AB22,2.5
A1,AB23,2.5
A2,AB24,2.5
A1,AB25,2.5
A1,AB26,2.5
A1,AB27,2.5
A3,AB28,2.5
A3,AB29,2.5
A3,AB30,2.5
A3,AB31,2.5
A1,AB32,2.5
A1,AB33,2.5
A3,AB34,2.5
A3,AB35,2.5
A2,AB36,2.5
A3,AB37,2.5
A1,AB38,2.5
A3,AB39,2.5
A3,AB40,2.5
A3,AB41,2.5
A3,AB42,2.5
A1,AB43,2.5
A1,AB44,2.5
A3,AB45,2.5
A3,AB46,2.5
A3,AB47,2.5
A3,AB48,2.5
A1,AB49,2.5
A3,AB50,2.5
A2,AB51,2.5
A3,AB52,2.5
A3,AB53,2.5
A3,AB54,2.5
A1,AB55,2.5
A3,AB56,2.5
A3,AB57,2.5
A3,AB58,2.5
A3,AB59,2.5
A1,AB60,2.5
A1,AB61,2.5
A3,AB62,2.5
A3,AB63,2.5
A3,AB64,2.5
A3,AB65,2.5
A1,AB66,2.5
A3,AB67,2.5
A3,AB68,2.5
A3,AB69,2.5
A2,AB70,2.5
A3,AB71,2.5
A1,AB72,2.5
A3,AB73,2.5
A3,AB74,2.5
A3,AB75,2.5
A3,AB76,2.5
A1,AB77,2.5
A3,AB78,2.5
A3,AB79,2.5
A3,AB80,2.5
A2,AB81,2.5
A3,AB82,2.5
A1,AB83,2.5
A3,AB84,2.5
A2,AB85,2.5
A3,AB86,2.5
A2,AB87,2.5
A3,AB88,2.5
A3,AB89,2.5
A3,AB90,2.5
A2,AB91,2.5
A3,AB92,2.5
A3,AB93,2.5
A1,AB94,2.5
A3,AB95,2.5
A2,AB96,2.5
A3,AC7,2.5
A3,AC8,2.5
A3,AC9,2.5
A3,AC10,2.5
A3,AC11,2.5
A3,AC12,2.5
A3,AC13,2.5
A3,AC14,2.5
A3,AC15,2.5
A3,AC16,2.5
A3,AC17,2.5
A2,AC18,2.5
A3,AC19,2.5
A1,AC20,2.5
A1,AC21,2.5
A1,AC22,2.5
A3,AC23,2.5
A2,AC24,2.5
A3,AC25,2.5
A3,AC26,2.5
A3,AC27,2.5
A3,AC28,2.5
A3,AC29,2.5
A2,AC30,2.5
A2,AC31,2.5
A3,AC32,2.5
A3,AC33,2.5
A3,AC34,2.5
A3,AC35,2.5
A2,AC36,2.5
A2,AC37,2.5
A3,AC38,2.5
A3,AC39,2.5
A3,AC40,2.5
A3,AC41,2.5
A3,AC42,2.5
A3,AC43,2.5
A3,AC44,2.5
A3,AC45,2.5
A3,AC46,2.5
A3,AC47,2.5
A3,AC48,2.5
A2,AC49,2.5
A3,AC50,2.5
A2,AC51,2.5
A2,AC52,2.5
A3,AC53,2.5
A3,AC54,2.5
A3,AC55,2.5
A3,AC56,2.5
A3,AC57,2.5
A3,AC58,2.5
A3,AC59,2.5
A3,AC60,2.5
A3,AC61,2.5
A3,AC62,2.5
A3,AC63,2.5
A3,AC64,2.5
A2,AC65,2.5
A2,AC66,2.5
A2,AC67,2.5
A3,AC68,2.5
A3,AC69,2.5
A2,AC70,2.5
A3,AC71,2.5
A2,AC72,2.5
A3,AC73,2.5
A3,AC74,2.5
A3,AC75,2.5
A3,AC76,2.5
A3,AC77,2.5
A3,AC78,2.5
A3,AC79,2.5
A3,AC80,2.5
A3,AC81,2.5
A2,AC82,2.5
A2,AC83,2.5
A2,AC84,2.5
A3,AC85,2.5
A2,AC86,2.5
A2,AC87,2.5
A3,AC88,2.5
A2,AC89,2.5
A3,AC90,2.5
A3,AC91,2.5
A3,AC92,2.5
A2,AC93,2.5
A3,AC94,2.5
A3,AC95,2.5
A3,AC96,2.5
A3,AD7,2.5
A3,AD8,2.5
A3,AD9,2.5
A2,AD10,2.5
A3,AD11,2.5
A3,AD12,2.5
A3,AD13,2.5
A3,AD14,2.5
A3,AD15,2.5
A3,AD16,2.5
A2,AD17,2.5
A2,AD18,2.5
A3,AD19,2.5
A2,AD20,2.5
A3,AD21,2.5
A2,AD22,2.5
A3,AD23,2.5
A3,AD24,2.5
A3,AD25,2.5
A2,AD26,2.5
A3,AD27,2.5
A2,AD28,2.5
A3,AD29,2.5
A2,AD30,2.5
A3,AD31,2.5
A2,AD32,2.5
A3,AD33,2.5
A2,AD34,2.5
A3,AD35,2.5
A3,AD36,2.5
A2,AD37,2.5
A2,AD38,2.5
A2,AD39,2.5
A2,AD40,2.5
A3,AD41,2.5
A3,AD42,2.5
A3,AD43,2.5
A3,AD44,2.5
A3,AD45,2.5
A3,AD46,2.5
A3,AD47,2.5
A3,AD48,2.5
A3,AD49,2.5
A3,AD50,2.5
A3,AD51,2.5
A2,AD52,2.5
A2,AD53,2.5
A3,AD54,2.5
A3,AD55,2.5
A3,AD56,2.5
A3,AD57,2.5
A3,AD58,2.5
A3,AD59,2.5
A3,AD60,2.5
A3,AD61,2.5
A3,AD62,2.5
A3,AD63,2.5
A3,AD64,2.5
A3,AD65,2.5
A3,AD66,2.5
A3,AD67,2.5
A2,AD68,2.5
A2,AD69,2.5
A2,AD70,2.5
A3,AD71,2.5
A3,AD72,2.5
A3,AD73,2.5
A3,AD74,2.5
A3,AD75,2.5
A3,AD76,2.5
A3,AD77,2.5
A3,AD78,2.5
A3,AD79,2.5
A3,AD80,2.5
A2,AD81,2.5
A3,AD82,2.5
A3,AD83,2.5
A3,AD84,2.5
A2,AD85,2.5
A3,AD86,2.5
A3,AD87,2.5
A3,AD88,2.5
A3,AD89,2.5
A3,AD90,2.5
A2,AD91,2.5
A3,AD92,2.5
A3,AD93,2.5
A2,AD94,2.5
A3,AD95,2.5
A3,AD96,2.5
A3,AE7,2.5
A3,AE8,2.5
A3,AE9,2.5
A3,AE10,2.5
A3,AE11,2.5
A3,AE12,2.5
A3,AE13,2.5
A3,AE14,2.5
A1,AE15,2.5
A1,AE16,2.5
A3,AE17,2.5
A3,AE18,2.5
A3,AE19,2.5
A1,AE20,2.5
A1,AE21,2.5
A3,AE22,2.5
A3,AE23,2.5
A2,AE24,2.5
A3,AE25,2.5
A1,AE26,2.5
A1,AE27,2.5
A3,AE28,2.5
A3,AE29,2.5
A3,AE30,2.5
A2,AE31,2.5
A3,AE32,2.5
A3,AE33,2.5
A3,AE34,2.5
A2,AE35,2.5
A2,AE36,2.5
A3,AE37,2.5
A3,AE38,2.5
A3,AE39,2.5
A2,AE40,2.5
A3,AE41,2.5
A3,AE42,2.5
A3,AE43,2.5
A3,AE44,2.5
A3,AE45,2.5
A3,AE46,2.5
A3,AE47,2.5
A3,AE48,2.5
A2,AE49,2.5
A2,AE50,2.5
A2,AE51,2.5
A2,AE52,2.5
A3,AE53,2.5
A2,AE54,2.5
A3,AE55,2.5
A2,AE56,2.5
A3,AE57,2.5
A3,AE58,2.5
A3,AE59,2.5
A3,AE60,2.5
A3,AE61,2.5
A3,AE62,2.5
A3,AE63,2.5
A3,AE64,2.5
A2,AE65,2.5
A3,AE66,2.5
A2,AE67,2.5
A3,AE68,2.5
A3,AE69,2.5
A2,AE70,2.5
A2,AE71,2.5
A3,AE72,2.5
