Source Well,Destination Well,Transfer Volume
A3,AA117,2.5
A3,AA118,2.5
A3,AA119,2.5
A3,AA120,2.5
A3,AA121,2.5
A3,AA122,2.5
A3,AA123,2.5
A3,AA124,2.5
A3,AA125,2.5
A3,AA126,2.5
A3,AA127,2.5
A3,AA128,2.5
A3,AA129,2.5
A3,AA130,2.5
A3,AA131,2.5
A3,AA132,2.5
A3,AA133,2.5
A3,AA134,2.5
A3,AA135,2.5
A3,AA136,2.5
A3,AA137,2.5
A3,AA138,2.5
A3,AA139,2.5
A3,AA140,2.5
A3,AA141,2.5
A1,AA142,2.5
A1,AB82,2.5
A3,AB83,2.5
A3,AB84,2.5
A3,AB85,2.5
A3,AB86,2.5
A3,AB87,2.5
A3,AB88,2.5
A3,AB89,2.5
A3,AB90,2.5
A3,AB91,2.5
A3,AB92,2.5
A3,AB93,2.5
A3,AB94,2.5
A3,AB95,2.5
A3,AB96,2.5
A3,AB97,2.5
A3,AB98,2.5
A3,AB99,2.5
A3,AB100,2.5
A3,AB101,2.5
A3,AB102,2.5
A3,AB103,2.5
A3,AB104,2.5
A3,AB105,2.5
A3,AB106,2.5
A3,AB107,2.5
A3,AB108,2.5
A3,AB109,2.5
A3,AB110,2.5
A3,AB111,2.5
A3,AB112,2.5
A3,AB113,2.5
A3,AB114,2.5
A3,AB115,2.5
A3,AB116,2.5
A3,AB117,2.5
A3,AB118,2.5
A3,AB119,2.5
A3,AB120,2.5
A3,AB121,2.5
A3,AB122,2.5
A3,AB123,2.5
A3,AB124,2.5
A3,AB125,2.5
A3,AB126,2.5
A3,AB127,2.5
A3,AB128,2.5
A3,AB129,2.5
A3,AB130,2.5
A3,AB131,2.5
A3,AB132,2.5
A3,AB133,2.5
A3,AB134,2.5
A3,AB135,2.5
A3,AB136,2.5
A3,AB137,2.5
A3,AB138,2.5
A3,AB139,2.5
A3,AB140,2.5
A3,AB141,2.5
A1,AB142,2.5
A1,AC81,2.5
A3,AC82,2.5
A3,AC83,2.5
A3,AC84,2.5
A3,AC85,2.5
A3,AC86,2.5
A3,AC87,2.5
A3,AC88,2.5
A3,AC89,2.5
A3,AC90,2.5
A3,AC91,2.5
A3,AC92,2.5
A3,AC93,2.5
A3,AC94,2.5
A3,AC95,2.5
A3,AC96,2.5
A3,AC97,2.5
A3,AC98,2.5
A3,AC99,2.5
A3,AC100,2.5
A3,AC101,2.5
A3,AC102,2.5
A3,AC103,2.5
A3,AC104,2.5
A3,AC105,2.5
A3,AC106,2.5
A3,AC107,2.5
A3,AC108,2.5
A3,AC109,2.5
A3,AC110,2.5
A3,AC111,2.5
A3,AC112,2.5
A3,AC113,2.5
A3,AC114,2.5
A3,AC115,2.5
A3,AC116,2.5
A3,AC117,2.5
A3,AC118,2.5
A3,AC119,2.5
A3,AC120,2.5
A3,AC121,2.5
A3,AC122,2.5
A3,AC123,2.5
A3,AC124,2.5
A3,AC125,2.5
A3,AC126,2.5
A3,AC127,2.5
A3,AC128,2.5
A3,AC129,2.5
A3,AC130,2.5
A3,AC131,2.5
A3,AC132,2.5
A3,AC133,2.5
A3,AC134,2.5
A3,AC135,2.5
A3,AC136,2.5
A3,AC137,2.5
A3,AC138,2.5
A3,AC139,2.5
A3,AC140,2.5
A3,AC141,2.5
A1,AC142,2.5
A1,AD81,2.5
A3,AD82,2.5
A3,AD83,2.5
A3,AD84,2.5
A3,AD85,2.5
A3,AD86,2.5
A3,AD87,2.5
A3,AD88,2.5
A3,AD89,2.5
A3,AD90,2.5
A3,AD91,2.5
A3,AD92,2.5
A3,AD93,2.5
A3,AD94,2.5
A3,AD95,2.5
A3,AD96,2.5
A3,AD97,2.5
A3,AD98,2.5
A3,AD99,2.5
A3,AD100,2.5
A3,AD101,2.5
A3,AD102,2.5
A3,AD103,2.5
A3,AD104,2.5
A3,AD105,2.5
A3,AD106,2.5
A3,AD107,2.5
A3,AD108,2.5
A3,AD109,2.5
A3,AD110,2.5
A3,AD111,2.5
A3,AD112,2.5
A3,AD113,2.5
A3,AD114,2.5
A3,AD115,2.5
A3,AD116,2.5
A3,AD117,2.5
A3,AD118,2.5
A3,AD119,2.5
A3,AD120,2.5
A3,AD121,2.5
A3,AD122,2.5
A3,AD123,2.5
A3,AD124,2.5
A3,AD125,2.5
A3,AD126,2.5
A3,AD127,2.5
A3,AD128,2.5
A3,AD129,2.5
A3,AD130,2.5
A3,AD131,2.5
A3,AD132,2.5
A3,AD133,2.5
A3,AD134,2.5
A3,AD135,2.5
A3,AD136,2.5
A3,AD137,2.5
A3,AD138,2.5
A3,AD139,2.5
A3,AD140,2.5
A3,AD141,2.5
A3,AD142,2.5
A3,AE81,2.5
A3,AE82,2.5
A3,AE83,2.5
A3,AE84,2.5
A3,AE85,2.5
A3,AE86,2.5
A3,AE87,2.5
A3,AE88,2.5
A3,AE89,2.5
A3,AE90,2.5
A3,AE91,2.5
A3,AE92,2.5
A3,AE93,2.5
A3,AE94,2.5
A3,AE95,2.5
A3,AE96,2.5
A3,AE97,2.5
A3,AE98,2.5
A3,AE99,2.5
A3,AE100,2.5
A3,AE101,2.5
A3,AE102,2.5
A3,AE103,2.5
A3,AE104,2.5
A3,AE105,2.5
A3,AE106,2.5
A3,AE107,2.5
A3,AE108,2.5
A3,AE109,2.5
A3,AE110,2.5
A3,AE111,2.5
A3,AE112,2.5
A3,AE113,2.5
A3,AE114,2.5
A3,AE115,2.5
A3,AE116,2.5
A3,AE117,2.5
A3,AE118,2.5
A3,AE119,2.5
A3,AE120,2.5
A3,AE121,2.5
A3,AE122,2.5
A3,AE123,2.5
A3,AE124,2.5
A3,AE125,2.5
A3,AE126,2.5
A3,AE127,2.5
A3,AE128,2.5
A3,AE129,2.5
A3,AE130,2.5
A3,AE131,2.5
A3,AE132,2.5
A3,AE133,2.5
A3,AE134,2.5
A3,AE135,2.5
A3,AE136,2.5
A3,AE137,2.5
A3,AE138,2.5
A3,AE139,2.5
A3,AE140,2.5
A3,AE141,2.5
A3,AE142,2.5
A1,AF80,2.5
A3,AF81,2.5
A3,AF82,2.5
A3,AF83,2.5
A3,AF84,2.5
A3,AF85,2.5
A3,AF86,2.5
A3,AF87,2.5
A3,AF88,2.5
A3,AF89,2.5
A3,AF90,2.5
A3,AF91,2.5
A3,AF92,2.5
A3,AF93,2.5
A3,AF94,2.5
A3,AF95,2.5
A3,AF96,2.5
A3,AF97,2.5
A3,AF98,2.5
A3,AF99,2.5
A3,AF100,2.5
A3,AF101,2.5
A3,AF102,2.5
A3,AF103,2.5
A3,AF104,2.5
A3,AF105,2.5
A3,AF106,2.5
A3,AF107,2.5
A3,AF108,2.5
A3,AF109,2.5
A3,AF110,2.5
A3,AF111,2.5
A3,AF112,2.5
A3,AF113,2.5
A3,AF114,2.5
A3,AF115,2.5
A3,AF116,2.5
A3,AF117,2.5
A3,AF118,2.5
