Source Well,Destination Well,Transfer Volume
A3,AK52,2.5
A3,AK53,2.5
A3,AK54,2.5
A3,AK55,2.5
A3,AK56,2.5
A3,AK57,2.5
A3,AK58,2.5
A3,AK59,2.5
A3,AK60,2.5
A3,AK61,2.5
A3,AK62,2.5
A3,AK63,2.5
A3,AK64,2.5
A3,AK65,2.5
A3,AK66,2.5
A3,AK67,2.5
A3,AK68,2.5
A3,AK69,2.5
A3,AK70,2.5
A3,AK71,2.5
A3,AK72,2.5
A3,AK73,2.5
A3,AK74,2.5
A3,AK75,2.5
A3,AK76,2.5
A3,AK77,2.5
A3,AK78,2.5
A3,AK79,2.5
A3,AK80,2.5
A3,AK81,2.5
A3,AK82,2.5
A1,AK83,2.5
A1,AK84,2.5
A2,AK85,2.5
A2,AK86,2.5
A2,AK87,2.5
A2,AK88,2.5
A2,AK89,2.5
A2,AK90,2.5
A2,AK91,2.5
A2,AK92,2.5
A2,AK93,2.5
A2,AK94,2.5
A2,AK95,2.5
A2,AK96,2.5
A2,AK97,2.5
A2,AK98,2.5
A2,AK99,2.5
A2,AK100,2.5
A2,AK101,2.5
A2,AK102,2.5
A2,AK103,2.5
A1,AK104,2.5
A1,AK105,2.5
A3,AK106,2.5
A3,AK107,2.5
A3,AK108,2.5
A3,AK109,2.5
A3,AK110,2.5
A3,AK111,2.5
A3,AK112,2.5
A3,AK113,2.5
A3,AK114,2.5
A3,AK115,2.5
A3,AK116,2.5
A3,AK117,2.5
A3,AK118,2.5
A3,AK119,2.5
A3,AK120,2.5
A3,AK121,2.5
A3,AK122,2.5
A3,AK123,2.5
A1,AK124,2.5
A1,AK125,2.5
A1,AK126,2.5
A1,AK127,2.5
A2,AL40,2.5
A2,AL41,2.5
A2,AL42,2.5
A2,AL43,2.5
A2,AL44,2.5
A2,AL45,2.5
A2,AL46,2.5
A2,AL47,2.5
A2,AL48,2.5
A2,AL49,2.5
A2,AL50,2.5
A1,AL51,2.5
A1,AL52,2.5
A3,AL53,2.5
A3,AL54,2.5
A3,AL55,2.5
A3,AL56,2.5
A3,AL57,2.5
A3,AL58,2.5
A3,AL59,2.5
A3,AL60,2.5
A3,AL61,2.5
A3,AL62,2.5
A3,AL63,2.5
A3,AL64,2.5
A3,AL65,2.5
A3,AL66,2.5
A3,AL67,2.5
A3,AL68,2.5
A3,AL69,2.5
A3,AL70,2.5
A3,AL71,2.5
A3,AL72,2.5
A3,AL73,2.5
A3,AL74,2.5
A3,AL75,2.5
