Source Well,Destination Well,Transfer Volume
A1,CH73,2.5
A2,CH74,2.5
A2,CH75,2.5
A2,CH76,2.5
A2,CH77,2.5
A1,CH78,2.5
A1,CH79,2.5
A1,CH80,2.5
A1,CH81,2.5
A2,CH82,2.5
A2,CH83,2.5
A1,CH84,2.5
A2,CH85,2.5
A2,CH86,2.5
A2,CH87,2.5
A2,CH88,2.5
A2,CH89,2.5
A2,CH90,2.5
A2,CH91,2.5
A2,CH92,2.5
A1,CH94,2.5
A2,CH95,2.5
A2,CH96,2.5
A2,CH97,2.5
A2,CH98,2.5
A2,CH99,2.5
A2,CH100,2.5
A2,CH101,2.5
A2,CH102,2.5
A2,CH103,2.5
A2,CH104,2.5
A2,CH105,2.5
A2,CH106,2.5
A2,CH107,2.5
A2,CH108,2.5
A2,CH109,2.5
A2,CH110,2.5
A2,CH111,2.5
A2,CH112,2.5
A2,CH113,2.5
A2,CH114,2.5
A2,CH115,2.5
A2,CH116,2.5
A2,CH117,2.5
A2,CH118,2.5
A2,CH119,2.5
A2,CH120,2.5
A2,CH121,2.5
A2,CH122,2.5
A2,CH123,2.5
A2,CH124,2.5
A2,CH125,2.5
A2,CH126,2.5
A2,CH127,2.5
A2,CH128,2.5
A2,CH129,2.5
A2,CH130,2.5
A2,CH131,2.5
A2,CH132,2.5
A2,CH133,2.5
A2,CH134,2.5
A2,CH135,2.5
A2,CH136,2.5
A2,CH137,2.5
A1,CH138,2.5
A2,CH140,2.5
A2,CH141,2.5
A2,CH142,2.5
A2,CH143,2.5
A2,CH144,2.5
A2,CH145,2.5
A2,CH146,2.5
A2,CH147,2.5
A2,CH148,2.5
A2,CH149,2.5
A2,CH150,2.5
A2,CH151,2.5
A2,CH152,2.5
A2,CH153,2.5
A2,CH154,2.5
A2,CH155,2.5
A2,CH156,2.5
A2,CH157,2.5
A2,CH158,2.5
A2,CH159,2.5
A2,CH160,2.5
A2,CH161,2.5
A2,CH162,2.5
A2,CH163,2.5
A2,CH164,2.5
A2,CH165,2.5
A2,CH166,2.5
A2,CH167,2.5
A2,CH168,2.5
A2,CH169,2.5
A2,CH170,2.5
A2,CH171,2.5
A2,CH172,2.5
A2,CH173,2.5
A2,CH174,2.5
A2,CH175,2.5
A2,CH176,2.5
A2,CH177,2.5
A2,CH178,2.5
A2,CH179,2.5
A2,CH180,2.5
A2,CH181,2.5
A2,CH182,2.5
A2,CH183,2.5
A2,CH184,2.5
A2,CH185,2.5
A2,CH186,2.5
A1,CH187,2.5
A2,CH188,2.5
A2,CH189,2.5
A2,CI4,2.5
A2,CI5,2.5
A2,CI6,2.5
A2,CI7,2.5
A2,CI8,2.5
A2,CI9,2.5
A2,CI10,2.5
A2,CI11,2.5
A2,CI12,2.5
A2,CI13,2.5
A2,CI14,2.5
A2,CI15,2.5
A2,CI16,2.5
A2,CI17,2.5
A2,CI18,2.5
A2,CI19,2.5
A2,CI20,2.5
A1,CI21,2.5
A2,CI22,2.5
A2,CI23,2.5
A2,CI24,2.5
A2,CI25,2.5
A2,CI26,2.5
A1,CI27,2.5
A1,CI28,2.5
A1,CI29,2.5
A1,CI30,2.5
A2,CI31,2.5
A2,CI32,2.5
A2,CI33,2.5
A2,CI34,2.5
A2,CI35,2.5
A2,CI36,2.5
A2,CI37,2.5
A2,CI38,2.5
A2,CI39,2.5
A2,CI40,2.5
A2,CI41,2.5
A2,CI42,2.5
A2,CI43,2.5
A2,CI44,2.5
A2,CI45,2.5
A2,CI46,2.5
A1,CI47,2.5
A1,CI48,2.5
A1,CI49,2.5
A1,CI50,2.5
A2,CI51,2.5
A2,CI52,2.5
A2,CI53,2.5
A2,CI54,2.5
A2,CI55,2.5
A2,CI56,2.5
A2,CI57,2.5
A2,CI58,2.5
A2,CI59,2.5
A2,CI60,2.5
A2,CI61,2.5
A2,CI62,2.5
A2,CI63,2.5
A2,CI64,2.5
A2,CI65,2.5
A2,CI66,2.5
A2,CI67,2.5
A2,CI68,2.5
A2,CI69,2.5
A2,CI70,2.5
A2,CI71,2.5
A2,CI72,2.5
A1,CI73,2.5
A2,CI74,2.5
A2,CI75,2.5
A2,CI76,2.5
A2,CI77,2.5
A2,CI78,2.5
A2,CI79,2.5
A2,CI80,2.5
A1,CI81,2.5
A1,CI82,2.5
A1,CI83,2.5
A1,CI84,2.5
A2,CI85,2.5
A2,CI86,2.5
A2,CI87,2.5
A2,CI88,2.5
A2,CI89,2.5
A2,CI90,2.5
A2,CI91,2.5
A2,CI92,2.5
A1,CI93,2.5
A1,CI94,2.5
A2,CI95,2.5
A2,CI96,2.5
A2,CI97,2.5
A2,CI98,2.5
A2,CI99,2.5
A2,CI100,2.5
A2,CI101,2.5
A2,CI102,2.5
A2,CI103,2.5
A2,CI104,2.5
A2,CI105,2.5
A2,CI106,2.5
A2,CI107,2.5
A2,CI108,2.5
A2,CI109,2.5
A2,CI110,2.5
A2,CI111,2.5
A2,CI112,2.5
A2,CI113,2.5
A2,CI114,2.5
A2,CI115,2.5
A2,CI116,2.5
A2,CI117,2.5
A2,CI118,2.5
A2,CI119,2.5
A2,CI120,2.5
A2,CI121,2.5
A2,CI122,2.5
A2,CI123,2.5
A2,CI124,2.5
A2,CI125,2.5
A2,CI126,2.5
A2,CI127,2.5
A2,CI128,2.5
A2,CI129,2.5
A2,CI130,2.5
A2,CI131,2.5
A2,CI132,2.5
A2,CI133,2.5
A2,CI134,2.5
A2,CI135,2.5
A2,CI136,2.5
A2,CI137,2.5
A1,CI138,2.5
A2,CI139,2.5
A2,CI140,2.5
A2,CI141,2.5
A2,CI142,2.5
A2,CI143,2.5
A2,CI144,2.5
A2,CI145,2.5
A2,CI146,2.5
A2,CI147,2.5
A2,CI148,2.5
A2,CI149,2.5
A2,CI150,2.5
A2,CI151,2.5
A2,CI152,2.5
A2,CI153,2.5
A2,CI154,2.5
A2,CI155,2.5
A2,CI156,2.5
A2,CI157,2.5
A2,CI158,2.5
A2,CI159,2.5
A2,CI160,2.5
A2,CI161,2.5
A2,CI162,2.5
A2,CI163,2.5
A2,CI164,2.5
A2,CI165,2.5
A2,CI166,2.5
A2,CI167,2.5
A2,CI168,2.5
A2,CI169,2.5
A2,CI170,2.5
A2,CI171,2.5
A2,CI172,2.5
A2,CI173,2.5
A2,CI174,2.5
A2,CI175,2.5
A2,CI176,2.5
A2,CI177,2.5
A2,CI178,2.5
A2,CI179,2.5
A2,CI180,2.5
A2,CI181,2.5
A2,CI182,2.5
A2,CI183,2.5
A2,CI184,2.5
A2,CI185,2.5
A1,CI186,2.5
A1,CI187,2.5
A2,CI188,2.5
A2,CI189,2.5
A2,CJ4,2.5
A2,CJ5,2.5
A2,CJ6,2.5
A2,CJ7,2.5
A2,CJ8,2.5
A2,CJ9,2.5
A2,CJ10,2.5
A2,CJ11,2.5
A2,CJ12,2.5
A2,CJ13,2.5
A2,CJ14,2.5
A2,CJ15,2.5
A2,CJ16,2.5
A2,CJ17,2.5
A2,CJ18,2.5
A2,CJ19,2.5
A2,CJ20,2.5
A1,CJ21,2.5
A1,CJ22,2.5
A2,CJ23,2.5
A2,CJ24,2.5
A2,CJ25,2.5
A1,CJ26,2.5
A1,CJ27,2.5
A2,CJ28,2.5
A2,CJ29,2.5
A1,CJ30,2.5
A2,CJ31,2.5
A2,CJ32,2.5
A2,CJ33,2.5
A2,CJ34,2.5
A2,CJ35,2.5
A2,CJ36,2.5
A2,CJ37,2.5
A2,CJ38,2.5
A2,CJ39,2.5
A2,CJ40,2.5
A2,CJ41,2.5
A2,CJ42,2.5
A2,CJ43,2.5
A2,CJ44,2.5
A2,CJ45,2.5
A2,CJ46,2.5
A2,CJ47,2.5
A2,CJ48,2.5
A2,CJ49,2.5
A2,CJ50,2.5
A2,CJ51,2.5
A2,CJ52,2.5
A2,CJ53,2.5
A2,CJ54,2.5
A2,CJ55,2.5
A2,CJ56,2.5
A2,CJ57,2.5
A2,CJ58,2.5
A2,CJ59,2.5
A2,CJ60,2.5
A2,CJ61,2.5
A2,CJ62,2.5
A2,CJ63,2.5
A2,CJ64,2.5
A2,CJ65,2.5
A2,CJ66,2.5
A2,CJ67,2.5
A2,CJ68,2.5
A2,CJ69,2.5
A2,CJ70,2.5
A2,CJ71,2.5
A1,CJ72,2.5
A2,CJ73,2.5
A2,CJ74,2.5
A2,CJ75,2.5
A2,CJ76,2.5
A2,CJ77,2.5
A2,CJ78,2.5
A2,CJ79,2.5
A2,CJ80,2.5
A2,CJ81,2.5
A2,CJ82,2.5
A1,CJ83,2.5
A1,CJ84,2.5
A1,CJ85,2.5
A1,CJ86,2.5
A1,CJ87,2.5
A1,CJ88,2.5
A1,CJ89,2.5
A1,CJ90,2.5
A1,CJ91,2.5
A1,CJ92,2.5
A1,CJ93,2.5
A2,CJ94,2.5
A2,CJ95,2.5
A2,CJ96,2.5
A2,CJ97,2.5
A2,CJ98,2.5
A2,CJ99,2.5
A2,CJ100,2.5
A2,CJ101,2.5
A2,CJ102,2.5
A2,CJ103,2.5
A2,CJ104,2.5
A2,CJ105,2.5
A2,CJ106,2.5
A2,CJ107,2.5
A2,CJ108,2.5
A2,CJ109,2.5
A2,CJ110,2.5
A2,CJ111,2.5
A2,CJ112,2.5
A2,CJ113,2.5
A2,CJ114,2.5
A2,CJ115,2.5
A2,CJ116,2.5
A2,CJ117,2.5
A2,CJ118,2.5
A2,CJ119,2.5
A2,CJ120,2.5
A2,CJ121,2.5
A2,CJ122,2.5
A2,CJ123,2.5
A2,CJ124,2.5
A2,CJ125,2.5
A2,CJ126,2.5
A2,CJ127,2.5
A2,CJ128,2.5
A2,CJ129,2.5
A2,CJ130,2.5
A2,CJ131,2.5
A2,CJ132,2.5
A2,CJ133,2.5
A2,CJ134,2.5
A2,CJ135,2.5
A2,CJ136,2.5
A2,CJ137,2.5
A1,CJ138,2.5
A2,CJ139,2.5
A2,CJ140,2.5
A2,CJ141,2.5
A2,CJ142,2.5
A2,CJ143,2.5
A2,CJ144,2.5
A2,CJ145,2.5
A2,CJ146,2.5
A2,CJ147,2.5
A2,CJ148,2.5
A2,CJ149,2.5
A2,CJ150,2.5
A2,CJ151,2.5
A2,CJ152,2.5
A2,CJ153,2.5
A2,CJ154,2.5
A2,CJ155,2.5
A2,CJ156,2.5
A2,CJ157,2.5
A2,CJ158,2.5
A2,CJ159,2.5
A2,CJ160,2.5
A2,CJ161,2.5
A2,CJ162,2.5
A2,CJ163,2.5
A2,CJ164,2.5
A2,CJ165,2.5
A2,CJ166,2.5
A2,CJ167,2.5
A2,CJ168,2.5
A2,CJ169,2.5
A2,CJ170,2.5
A2,CJ171,2.5
A2,CJ172,2.5
A2,CJ173,2.5
A2,CJ174,2.5
A2,CJ175,2.5
A2,CJ176,2.5
A2,CJ177,2.5
A2,CJ178,2.5
A2,CJ179,2.5
A2,CJ180,2.5
A2,CJ181,2.5
A2,CJ182,2.5
A2,CJ183,2.5
A2,CJ184,2.5
A2,CJ185,2.5
A1,CJ186,2.5
A1,CJ187,2.5
A2,CJ188,2.5
A2,CJ189,2.5
A2,CK4,2.5
A2,CK5,2.5
A2,CK6,2.5
A2,CK7,2.5
A2,CK8,2.5
A2,CK9,2.5
A2,CK10,2.5
A2,CK11,2.5
A2,CK12,2.5
A2,CK13,2.5
A2,CK14,2.5
A2,CK15,2.5
A2,CK16,2.5
A2,CK17,2.5
A2,CK18,2.5
A2,CK19,2.5
A2,CK20,2.5
A2,CK21,2.5
A1,CK22,2.5
A1,CK23,2.5
A1,CK24,2.5
A1,CK25,2.5
A1,CK26,2.5
A2,CK27,2.5
A2,CK28,2.5
A2,CK29,2.5
A1,CK30,2.5
A1,CK31,2.5
A2,CK32,2.5
A2,CK33,2.5
A2,CK34,2.5
A2,CK35,2.5
A2,CK36,2.5
A2,CK37,2.5
A2,CK38,2.5
A2,CK39,2.5
A2,CK40,2.5
A2,CK41,2.5
A2,CK42,2.5
A2,CK43,2.5
A2,CK44,2.5
A2,CK45,2.5
A2,CK46,2.5
A2,CK47,2.5
A2,CK48,2.5
A2,CK49,2.5
A2,CK50,2.5
A2,CK51,2.5
A2,CK52,2.5
A2,CK53,2.5
A2,CK54,2.5
A2,CK55,2.5
A2,CK56,2.5
A2,CK57,2.5
A2,CK58,2.5
A2,CK59,2.5
A2,CK60,2.5
A2,CK61,2.5
A2,CK62,2.5
A2,CK63,2.5
A2,CK64,2.5
A2,CK65,2.5
A2,CK66,2.5
A2,CK67,2.5
A2,CK68,2.5
A2,CK69,2.5
A2,CK70,2.5
A2,CK71,2.5
A1,CK72,2.5
A2,CK73,2.5
A2,CK74,2.5
A2,CK75,2.5
A2,CK76,2.5
A2,CK77,2.5
A2,CK78,2.5
A2,CK79,2.5
A2,CK80,2.5
A2,CK81,2.5
A2,CK82,2.5
A1,CK83,2.5
A2,CK84,2.5
A2,CK85,2.5
A2,CK86,2.5
A2,CK87,2.5
A2,CK88,2.5
A2,CK89,2.5
A2,CK90,2.5
A2,CK91,2.5
A1,CK92,2.5
A1,CK93,2.5
A2,CK94,2.5
A2,CK95,2.5
A2,CK96,2.5
A2,CK97,2.5
A2,CK98,2.5
A2,CK99,2.5
A2,CK100,2.5
A2,CK101,2.5
A2,CK102,2.5
A2,CK103,2.5
A2,CK104,2.5
A2,CK105,2.5
A2,CK106,2.5
A2,CK107,2.5
A2,CK108,2.5
A2,CK109,2.5
A2,CK110,2.5
A2,CK111,2.5
A2,CK112,2.5
A2,CK113,2.5
A2,CK114,2.5
A2,CK115,2.5
A2,CK116,2.5
A2,CK117,2.5
A2,CK118,2.5
A2,CK119,2.5
A2,CK120,2.5
A2,CK121,2.5
A2,CK122,2.5
A2,CK123,2.5
A2,CK124,2.5
A2,CK125,2.5
A2,CK126,2.5
A2,CK127,2.5
A2,CK128,2.5
A2,CK129,2.5
A2,CK130,2.5
A2,CK131,2.5
A2,CK132,2.5
A2,CK133,2.5
A2,CK134,2.5
A2,CK135,2.5
A2,CK136,2.5
A1,CK137,2.5
A1,CK138,2.5
A2,CK139,2.5
A2,CK140,2.5
A2,CK141,2.5
A2,CK142,2.5
A2,CK143,2.5
A2,CK144,2.5
A2,CK145,2.5
A2,CK146,2.5
A2,CK147,2.5
A2,CK148,2.5
A2,CK149,2.5
A2,CK150,2.5
A2,CK151,2.5
A2,CK152,2.5
A2,CK153,2.5
A2,CK154,2.5
A2,CK155,2.5
A2,CK156,2.5
A2,CK157,2.5
A2,CK158,2.5
A2,CK159,2.5
A2,CK160,2.5
A2,CK161,2.5
A2,CK162,2.5
A2,CK163,2.5
A2,CK164,2.5
A2,CK165,2.5
A2,CK166,2.5
A2,CK167,2.5
A2,CK168,2.5
A2,CK169,2.5
A2,CK170,2.5
A2,CK171,2.5
A2,CK172,2.5
A2,CK173,2.5
A2,CK174,2.5
A2,CK175,2.5
A2,CK176,2.5
A2,CK177,2.5
A2,CK178,2.5
A2,CK179,2.5
A2,CK180,2.5
A2,CK181,2.5
A2,CK182,2.5
A2,CK183,2.5
A2,CK184,2.5
A2,CK185,2.5
A1,CK186,2.5
A2,CK187,2.5
A2,CK188,2.5
A2,CK189,2.5
A2,CL4,2.5
A2,CL5,2.5
A2,CL6,2.5
A2,CL7,2.5
A2,CL8,2.5
A2,CL9,2.5
A2,CL10,2.5
A2,CL11,2.5
A2,CL12,2.5
A2,CL13,2.5
A2,CL14,2.5
A2,CL15,2.5
A2,CL16,2.5
A2,CL17,2.5
A2,CL18,2.5
A2,CL19,2.5
A2,CL20,2.5
A2,CL21,2.5
A2,CL22,2.5
A2,CL23,2.5
A2,CL24,2.5
A2,CL25,2.5
A2,CL26,2.5
A2,CL27,2.5
A2,CL28,2.5
A2,CL29,2.5
A2,CL30,2.5
A1,CL31,2.5
A1,CL32,2.5
A2,CL33,2.5
A2,CL34,2.5
A2,CL35,2.5
A2,CL36,2.5
A2,CL37,2.5
A2,CL38,2.5
A2,CL39,2.5
A2,CL40,2.5
A2,CL41,2.5
A2,CL42,2.5
A2,CL43,2.5
A2,CL44,2.5
A2,CL45,2.5
A2,CL46,2.5
A2,CL47,2.5
A2,CL48,2.5
A2,CL49,2.5
A2,CL50,2.5
A2,CL51,2.5
A2,CL52,2.5
A2,CL53,2.5
A2,CL54,2.5
A2,CL55,2.5
A2,CL56,2.5
A2,CL57,2.5
A2,CL58,2.5
A2,CL59,2.5
A2,CL60,2.5
A2,CL61,2.5
A2,CL62,2.5
A2,CL63,2.5
A2,CL64,2.5
A2,CL65,2.5
A2,CL66,2.5
A2,CL67,2.5
A2,CL68,2.5
A2,CL69,2.5
A2,CL70,2.5
A1,CL71,2.5
A1,CL72,2.5
A1,CL73,2.5
A2,CL74,2.5
A2,CL75,2.5
A2,CL76,2.5
A2,CL77,2.5
A2,CL78,2.5
A2,CL79,2.5
A2,CL80,2.5
A2,CL81,2.5
A1,CL82,2.5
A2,CL83,2.5
A2,CL84,2.5
A2,CL85,2.5
A2,CL86,2.5
A2,CL87,2.5
A2,CL88,2.5
A2,CL89,2.5
A2,CL90,2.5
A2,CL91,2.5
A1,CL92,2.5
A1,CL93,2.5
A2,CL94,2.5
A2,CL95,2.5
A2,CL96,2.5
A2,CL97,2.5
A2,CL98,2.5
A2,CL99,2.5
A2,CL100,2.5
A2,CL101,2.5
A2,CL102,2.5
A2,CL103,2.5
A2,CL104,2.5
A2,CL105,2.5
A2,CL106,2.5
A2,CL107,2.5
A2,CL108,2.5
A2,CL109,2.5
A2,CL110,2.5
A2,CL111,2.5
A2,CL112,2.5
A2,CL113,2.5
A2,CL114,2.5
A2,CL115,2.5
A2,CL116,2.5
A2,CL117,2.5
A2,CL118,2.5
A2,CL119,2.5
A2,CL120,2.5
A2,CL121,2.5
A2,CL122,2.5
A2,CL123,2.5
A2,CL124,2.5
A2,CL125,2.5
A2,CL126,2.5
A2,CL127,2.5
A2,CL128,2.5
A2,CL129,2.5
A2,CL130,2.5
A2,CL131,2.5
A2,CL132,2.5
A2,CL133,2.5
A2,CL134,2.5
A2,CL135,2.5
A2,CL136,2.5
A1,CL137,2.5
A1,CL138,2.5
A2,CL139,2.5
A2,CL140,2.5
A2,CL141,2.5
A2,CL142,2.5
A2,CL143,2.5
A2,CL144,2.5
A2,CL145,2.5
A2,CL146,2.5
A2,CL147,2.5
A2,CL148,2.5
A2,CL149,2.5
A2,CL150,2.5
A2,CL151,2.5
A2,CL152,2.5
A2,CL153,2.5
A2,CL154,2.5
A2,CL155,2.5
A2,CL156,2.5
A2,CL157,2.5
A2,CL158,2.5
A2,CL159,2.5
A2,CL160,2.5
A2,CL161,2.5
A2,CL162,2.5
A2,CL163,2.5
A2,CL164,2.5
A2,CL165,2.5
A2,CL166,2.5
A2,CL167,2.5
A2,CL168,2.5
A2,CL169,2.5
A2,CL170,2.5
A2,CL171,2.5
A2,CL172,2.5
A2,CL173,2.5
A2,CL174,2.5
A2,CL175,2.5
A2,CL176,2.5
A2,CL177,2.5
A2,CL178,2.5
A2,CL179,2.5
A2,CL180,2.5
A2,CL181,2.5
A2,CL182,2.5
A2,CL183,2.5
A2,CL184,2.5
A2,CL185,2.5
A1,CL186,2.5
A2,CL187,2.5
A2,CL188,2.5
A2,CL189,2.5
A2,CM4,2.5
A2,CM5,2.5
A2,CM6,2.5
A2,CM7,2.5
A2,CM8,2.5
A2,CM9,2.5
A2,CM10,2.5
A2,CM11,2.5
A2,CM12,2.5
A2,CM13,2.5
A2,CM14,2.5
A2,CM15,2.5
A2,CM16,2.5
A2,CM17,2.5
A2,CM18,2.5
A2,CM19,2.5
A2,CM20,2.5
A2,CM21,2.5
A2,CM22,2.5
A2,CM23,2.5
A2,CM24,2.5
A2,CM25,2.5
A2,CM26,2.5
A2,CM27,2.5
A2,CM28,2.5
A2,CM29,2.5
A2,CM30,2.5
A2,CM31,2.5
A1,CM32,2.5
A2,CM33,2.5
A2,CM34,2.5
A2,CM35,2.5
A2,CM36,2.5
A2,CM37,2.5
A2,CM38,2.5
A2,CM39,2.5
A2,CM40,2.5
A2,CM41,2.5
A2,CM42,2.5
A2,CM43,2.5
A2,CM44,2.5
A2,CM45,2.5
A2,CM46,2.5
A2,CM47,2.5
A2,CM48,2.5
A2,CM49,2.5
A2,CM50,2.5
A2,CM51,2.5
A2,CM52,2.5
A2,CM53,2.5
A2,CM54,2.5
A2,CM55,2.5
A2,CM56,2.5
A2,CM57,2.5
A2,CM58,2.5
A2,CM59,2.5
A2,CM60,2.5
A2,CM61,2.5
A2,CM62,2.5
A2,CM63,2.5
A2,CM64,2.5
A2,CM65,2.5
A2,CM66,2.5
A2,CM67,2.5
A2,CM68,2.5
A2,CM69,2.5
A2,CM70,2.5
A1,CM71,2.5
A2,CM72,2.5
A2,CM73,2.5
A1,CM74,2.5
A1,CM75,2.5
A2,CM76,2.5
A2,CM77,2.5
A2,CM78,2.5
A2,CM79,2.5
A2,CM80,2.5
A1,CM81,2.5
A1,CM82,2.5
A2,CM83,2.5
A2,CM84,2.5
A2,CM85,2.5
A2,CM86,2.5
A2,CM87,2.5
A2,CM88,2.5
A2,CM89,2.5
A2,CM90,2.5
A2,CM91,2.5
A1,CM92,2.5
A2,CM93,2.5
A2,CM94,2.5
A2,CM95,2.5
A2,CM96,2.5
A2,CM97,2.5
A2,CM98,2.5
A2,CM99,2.5
A2,CM100,2.5
A2,CM101,2.5
A2,CM102,2.5
A2,CM103,2.5
A2,CM104,2.5
A2,CM105,2.5
A2,CM106,2.5
A2,CM107,2.5
A2,CM108,2.5
A2,CM109,2.5
A2,CM110,2.5
A2,CM111,2.5
A2,CM112,2.5
A2,CM113,2.5
A2,CM114,2.5
A2,CM115,2.5
A2,CM116,2.5
A2,CM117,2.5
A2,CM118,2.5
A2,CM119,2.5
A2,CM120,2.5
A2,CM121,2.5
A2,CM122,2.5
A2,CM123,2.5
A2,CM124,2.5
A2,CM125,2.5
A2,CM126,2.5
A2,CM127,2.5
A2,CM128,2.5
A2,CM129,2.5
A2,CM130,2.5
A2,CM131,2.5
A2,CM132,2.5
A2,CM133,2.5
A2,CM134,2.5
A2,CM135,2.5
A2,CM136,2.5
A1,CM137,2.5
A1,CM138,2.5
A2,CM139,2.5
A2,CM140,2.5
A2,CM141,2.5
A2,CM142,2.5
A2,CM143,2.5
A2,CM144,2.5
A2,CM145,2.5
A2,CM146,2.5
A2,CM147,2.5
A2,CM148,2.5
A2,CM149,2.5
A2,CM150,2.5
A2,CM151,2.5
A2,CM152,2.5
A2,CM153,2.5
A2,CM154,2.5
A2,CM155,2.5
A2,CM156,2.5
A2,CM157,2.5
A2,CM158,2.5
A2,CM159,2.5
A2,CM160,2.5
A2,CM161,2.5
A2,CM162,2.5
A2,CM163,2.5
A2,CM164,2.5
A2,CM165,2.5
A2,CM166,2.5
A2,CM167,2.5
A2,CM168,2.5
A2,CM169,2.5
A2,CM170,2.5
A2,CM171,2.5
A2,CM172,2.5
A2,CM173,2.5
A2,CM174,2.5
A2,CM175,2.5
A2,CM176,2.5
A2,CM177,2.5
A2,CM178,2.5
A2,CM179,2.5
A2,CM180,2.5
A2,CM181,2.5
A2,CM182,2.5
A2,CM183,2.5
A2,CM184,2.5
A1,CM185,2.5
A1,CM186,2.5
A2,CM187,2.5
A2,CM188,2.5
A2,CM189,2.5
A2,CN4,2.5
