Source Well,Destination Well,Transfer Volume
A2,R59,2.5
A1,R60,2.5
A1,R61,2.5
A1,R62,2.5
A1,R63,2.5
A1,R64,2.5
A2,R65,2.5
A1,R66,2.5
A1,R67,2.5
A1,R68,2.5
A1,R69,2.5
A2,R70,2.5
A2,R71,2.5
A2,R72,2.5
A1,R73,2.5
A1,R74,2.5
A1,R75,2.5
A2,R76,2.5
A2,R77,2.5
A2,R78,2.5
A1,R79,2.5
A1,R80,2.5
A1,R81,2.5
A2,R82,2.5
A2,R83,2.5
A2,R84,2.5
A2,R85,2.5
A1,R86,2.5
A1,R87,2.5
A2,R88,2.5
A2,R89,2.5
A2,R90,2.5
A2,R91,2.5
A1,R92,2.5
A1,R93,2.5
A2,R94,2.5
A2,R95,2.5
A2,R96,2.5
A2,R97,2.5
A1,R98,2.5
A1,R99,2.5
A1,R100,2.5
A2,R101,2.5
A2,R102,2.5
A2,R103,2.5
A2,R104,2.5
A1,R105,2.5
A1,R106,2.5
A2,R107,2.5
A2,R108,2.5
A2,R109,2.5
A2,R110,2.5
A2,R111,2.5
A1,R112,2.5
A2,R113,2.5
A2,R114,2.5
A2,R115,2.5
A2,R116,2.5
A2,R117,2.5
A1,R118,2.5
A2,R119,2.5
A2,R120,2.5
A2,R121,2.5
A2,R122,2.5
A2,R123,2.5
A1,R124,2.5
A1,R125,2.5
A2,R126,2.5
A2,R127,2.5
A2,R128,2.5
A2,R129,2.5
A1,R130,2.5
A1,R131,2.5
A2,R132,2.5
A2,R133,2.5
A2,R134,2.5
A2,R135,2.5
A1,R136,2.5
A1,R137,2.5
A2,R138,2.5
A2,R139,2.5
A2,R140,2.5
A2,R141,2.5
A2,R142,2.5
A1,R143,2.5
A1,R144,2.5
A2,R145,2.5
A2,R146,2.5
A2,R147,2.5
A2,R148,2.5
A2,S45,2.5
A2,S46,2.5
A2,S47,2.5
A1,S48,2.5
A1,S49,2.5
A1,S50,2.5
A2,S51,2.5
A2,S52,2.5
A2,S53,2.5
A1,S54,2.5
A1,S55,2.5
A1,S56,2.5
A2,S57,2.5
A2,S58,2.5
A2,S59,2.5
A1,S60,2.5
A1,S61,2.5
A1,S62,2.5
A1,S63,2.5
A1,S64,2.5
A2,S65,2.5
A1,S66,2.5
A1,S67,2.5
A1,S68,2.5
A1,S69,2.5
A2,S70,2.5
A2,S71,2.5
A2,S72,2.5
A1,S73,2.5
A1,S74,2.5
A1,S75,2.5
A2,S76,2.5
